Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Oct 22, 2019;5:45 PM;1,212;419;926;575;85;39;2,307;3,552;3,137;2,602;275;279
Oct 22, 2019;6:00 PM;1,213;429;934;599;19;39;2,298;3,518;3,191;2,592;433;280
Oct 22, 2019;6:15 PM;1,213;441;927;634;2;39;2,307;3,527;3,233;2,598;538;280
Oct 22, 2019;6:30 PM;1,211;446;909;684;0;39;2,309;3,545;3,237;2,613;632;279
Oct 22, 2019;6:45 PM;1,211;450;888;731;0;39;2,309;3,553;3,248;2,620;673;280
Oct 22, 2019;7:00 PM;1,207;467;860;786;0;39;2,308;3,552;3,261;2,626;816;281
Oct 22, 2019;7:15 PM;1,203;464;836;825;0;39;2,306;3,563;3,286;2,623;706;279
Oct 22, 2019;7:30 PM;1,208;447;809;846;0;39;2,306;3,576;3,274;2,595;668;277
Oct 22, 2019;7:45 PM;1,204;428;799;890;0;39;2,305;3,572;3,235;2,560;615;276
Oct 22, 2019;8:00 PM;1,210;458;807;898;0;39;2,308;3,571;3,220;2,526;1,017;282
Oct 22, 2019;8:15 PM;1,209;426;799;926;0;39;2,305;3,552;3,159;2,524;872;280
Oct 22, 2019;8:30 PM;1,209;425;780;958;0;39;2,303;3,548;3,035;2,523;768;280
Oct 22, 2019;8:45 PM;1,204;442;789;997;0;39;2,303;3,540;2,922;2,527;528;282
Oct 22, 2019;9:00 PM;1,203;456;799;1,016;0;39;2,310;3,551;2,846;2,494;237;280
Oct 22, 2019;9:15 PM;1,209;445;799;1,047;0;39;2,304;3,554;2,748;2,466;104;280
Oct 22, 2019;9:30 PM;1,210;442;779;1,115;0;39;2,304;3,548;2,594;2,418;85;280
Oct 22, 2019;9:45 PM;1,205;437;778;1,156;0;39;2,302;3,526;2,481;2,328;74;279
Oct 22, 2019;10:00 PM;1,209;480;799;1,134;0;39;2,308;3,550;2,344;2,352;283;277
Oct 22, 2019;10:15 PM;1,209;441;815;1,114;0;39;2,304;3,552;2,235;2,396;90;278
Oct 22, 2019;10:30 PM;1,203;434;804;1,102;0;39;2,307;3,547;2,102;2,396;138;277
Oct 22, 2019;10:45 PM;1,202;431;759;1,098;0;39;2,302;3,527;1,996;2,335;75;277
Oct 22, 2019;11:00 PM;1,203;438;731;1,128;0;39;2,311;3,529;1,854;2,358;195;278
Oct 22, 2019;11:15 PM;1,202;438;707;1,126;0;39;2,307;3,510;1,783;2,368;92;278
Oct 22, 2019;11:30 PM;1,200;434;700;1,119;0;39;2,304;3,502;1,735;2,358;105;277
Oct 22, 2019;11:45 PM;1,197;431;701;1,091;0;39;2,302;3,479;1,671;2,331;59;278
Oct 23, 2019;12:00 AM;1,194;442;695;1,068;0;39;2,303;3,469;1,516;2,325;5;278
Oct 23, 2019;12:15 AM;1,196;433;680;1,055;0;39;2,297;3,411;1,427;2,356;5;277
Oct 23, 2019;12:30 AM;1,194;432;644;1,040;0;39;2,283;3,345;1,362;2,324;11;276
Oct 23, 2019;12:45 AM;1,194;438;613;1,037;0;39;2,259;3,241;1,325;2,322;7;279
Oct 23, 2019;1:00 AM;1,189;434;598;1,026;0;39;2,255;3,063;1,322;2,264;1;278
Oct 23, 2019;1:15 AM;1,185;431;588;987;0;39;2,249;2,981;1,297;2,275;1;277
Oct 23, 2019;1:30 AM;1,189;434;547;972;0;39;2,249;2,952;1,269;2,253;1;278
Oct 23, 2019;1:45 AM;1,191;432;528;956;0;39;2,248;2,884;1,255;2,234;1;279
Oct 23, 2019;2:00 AM;1,188;433;526;934;0;39;2,251;2,811;1,244;2,267;1;279
Oct 23, 2019;2:15 AM;1,189;430;507;947;0;39;2,248;2,795;1,244;2,260;1;278
Oct 23, 2019;2:30 AM;1,189;428;492;958;0;39;2,251;2,748;1,242;2,233;1;279
Oct 23, 2019;2:45 AM;1,187;426;471;977;0;39;2,246;2,746;1,232;2,242;0;277
Oct 23, 2019;3:00 AM;1,188;435;448;960;0;39;2,246;2,741;1,235;2,202;0;275
Oct 23, 2019;3:15 AM;1,187;438;435;960;0;39;2,243;2,753;1,238;2,200;0;267
Oct 23, 2019;3:30 AM;1,186;433;415;952;0;39;2,243;2,745;1,236;2,191;0;269
Oct 23, 2019;3:45 AM;1,190;444;400;973;0;39;2,242;2,750;1,243;2,203;0;277
Oct 23, 2019;4:00 AM;1,187;433;392;982;0;39;2,244;2,734;1,241;2,157;14;278
Oct 23, 2019;4:15 AM;1,189;425;393;976;0;39;2,244;2,751;1,246;2,217;26;278
Oct 23, 2019;4:30 AM;1,195;434;385;987;0;39;2,248;2,799;1,245;2,217;8;281
Oct 23, 2019;4:45 AM;1,192;422;365;1,009;0;39;2,243;2,924;1,254;2,217;8;282
Oct 23, 2019;5:00 AM;1,195;419;352;1,018;0;39;2,240;3,112;1,275;2,268;158;271
Oct 23, 2019;5:15 AM;1,196;419;335;1,030;0;39;2,246;3,233;1,339;2,279;51;270
Oct 23, 2019;5:30 AM;1,197;424;344;1,027;0;39;2,253;3,350;1,514;2,295;19;269
Oct 23, 2019;5:45 AM;1,194;421;342;1,035;0;39;2,273;3,422;1,747;2,337;30;269
Oct 23, 2019;6:00 AM;1,196;412;343;1,048;0;39;2,285;3,448;1,953;2,439;31;269
Oct 23, 2019;6:15 AM;1,190;406;341;1,049;0;39;2,290;3,477;2,234;2,535;165;270
Oct 23, 2019;6:30 AM;1,199;428;339;1,042;0;39;2,300;3,482;2,415;2,571;241;271
Oct 23, 2019;6:45 AM;1,204;449;342;1,036;0;39;2,312;3,490;2,559;2,579;548;272
Oct 23, 2019;7:00 AM;1,206;428;322;1,055;0;39;2,308;3,496;2,712;2,621;901;268
Oct 23, 2019;7:15 AM;1,212;438;295;1,061;0;39;2,312;3,524;2,770;2,652;1,117;262
Oct 23, 2019;7:30 AM;1,209;459;285;1,101;0;39;2,314;3,528;2,801;2,663;1,182;270
Oct 23, 2019;7:45 AM;1,210;455;276;1,140;5;39;2,314;3,521;2,837;2,683;1,123;271
Oct 23, 2019;8:00 AM;1,215;431;242;1,159;27;39;2,316;3,534;2,932;2,719;868;271
Oct 23, 2019;8:15 AM;1,205;432;236;1,174;85;39;2,317;3,537;2,976;2,704;843;274
Oct 23, 2019;8:30 AM;1,204;445;228;1,164;182;38;2,316;3,530;3,007;2,653;878;273
Oct 23, 2019;8:45 AM;1,210;414;194;1,159;313;39;2,318;3,532;3,026;2,657;877;272
Oct 23, 2019;9:00 AM;1,211;411;205;1,151;463;39;2,315;3,535;3,089;2,643;696;275
Oct 23, 2019;9:15 AM;1,206;406;204;1,147;605;39;2,312;3,529;3,159;2,637;566;276
Oct 23, 2019;9:30 AM;1,206;410;202;1,142;765;39;2,309;3,541;3,161;2,630;661;276
Oct 23, 2019;9:45 AM;1,211;413;201;1,125;935;39;2,310;3,547;3,159;2,604;615;276
Oct 23, 2019;10:00 AM;1,210;420;220;1,095;1,100;39;2,309;3,564;3,144;2,613;658;276
Oct 23, 2019;10:15 AM;1,213;423;247;1,045;1,271;39;2,308;3,566;3,144;2,617;476;277
Oct 23, 2019;10:30 AM;1,218;415;250;1,015;1,472;39;2,306;3,574;3,143;2,620;451;275
Oct 23, 2019;10:45 AM;1,215;422;237;967;1,673;39;2,305;3,579;3,134;2,618;393;276
Oct 23, 2019;11:00 AM;1,215;447;221;935;1,867;39;2,306;3,569;3,142;2,594;581;274
Oct 23, 2019;11:15 AM;1,214;442;183;924;2,027;39;2,305;3,562;3,141;2,648;488;272
Oct 23, 2019;11:30 AM;1,212;432;145;917;2,181;39;2,306;3,567;3,163;2,668;423;269
Oct 23, 2019;11:45 AM;1,210;427;133;861;2,343;39;2,305;3,570;3,173;2,680;276;273
Oct 23, 2019;12:00 PM;1,211;430;124;805;2,558;39;2,306;3,570;3,134;2,671;310;272
Oct 23, 2019;12:15 PM;1,210;427;102;806;2,667;39;2,305;3,558;3,120;2,654;159;271
Oct 23, 2019;12:30 PM;1,211;415;88;799;2,789;39;2,298;3,562;3,123;2,655;160;273
Oct 23, 2019;12:45 PM;1,209;414;90;798;2,894;39;2,291;3,552;3,103;2,654;128;271
Oct 23, 2019;1:00 PM;1,209;403;84;771;3,003;39;2,289;3,541;3,074;2,620;115;268
Oct 23, 2019;1:15 PM;1,208;393;84;727;3,076;39;2,288;3,536;3,044;2,619;70;273
Oct 23, 2019;1:30 PM;1,210;398;79;712;3,113;39;2,287;3,523;2,972;2,605;36;273
Oct 23, 2019;1:45 PM;1,208;410;76;714;3,112;39;2,284;3,520;2,909;2,596;42;275
Oct 23, 2019;2:00 PM;1,210;427;73;721;3,091;39;2,285;3,546;2,911;2,599;39;273
Oct 23, 2019;2:15 PM;1,210;435;66;738;2,995;39;2,283;3,534;2,922;2,601;87;272
Oct 23, 2019;2:30 PM;1,210;439;68;738;2,870;39;2,283;3,545;2,936;2,601;68;273
Oct 23, 2019;2:45 PM;1,209;446;63;746;2,733;39;2,269;3,545;2,940;2,599;78;274
Oct 23, 2019;3:00 PM;1,211;436;59;784;2,626;39;2,277;3,554;2,982;2,616;113;275
Oct 23, 2019;3:15 PM;1,210;426;57;796;2,461;39;2,290;3,552;3,008;2,623;86;275
Oct 23, 2019;3:30 PM;1,213;428;61;792;2,260;39;2,299;3,561;3,019;2,625;102;275
Oct 23, 2019;3:45 PM;1,212;428;74;806;2,029;39;2,298;3,569;3,037;2,622;93;275
Oct 23, 2019;4:00 PM;1,218;416;73;832;1,775;39;2,300;3,555;3,072;2,607;119;274
Oct 23, 2019;4:15 PM;1,213;410;71;841;1,474;39;2,303;3,552;3,079;2,610;178;275
Oct 23, 2019;4:30 PM;1,216;447;78;864;1,178;39;2,308;3,558;3,113;2,616;261;275
Oct 23, 2019;4:45 PM;1,216;443;86;917;879;39;2,310;3,566;3,161;2,618;321;276
Oct 23, 2019;5:00 PM;1,218;418;86;985;614;39;2,307;3,558;3,149;2,642;369;286
Oct 23, 2019;5:15 PM;1,217;415;81;1,094;372;39;2,309;3,566;3,165;2,641;546;284
Oct 23, 2019;5:30 PM;1,222;424;96;1,238;170;39;2,311;3,569;3,171;2,647;700;284
Oct 23, 2019;5:45 PM;1,221;421;101;1,408;53;39;2,311;3,574;3,172;2,646;721;285
Oct 23, 2019;6:00 PM;1,225;428;118;1,605;10;39;2,307;3,570;3,189;2,650;747;285
Oct 23, 2019;6:15 PM;1,224;433;157;1,832;1;39;2,314;3,577;3,195;2,637;781;284
Oct 23, 2019;6:30 PM;1,223;434;211;2,051;0;39;2,312;3,561;3,196;2,648;802;285
Oct 23, 2019;6:45 PM;1,224;434;251;2,259;0;39;2,313;3,565;3,194;2,654;778;286
Oct 23, 2019;7:00 PM;1,224;480;271;2,486;0;39;2,312;3,562;3,188;2,655;946;285
Oct 23, 2019;7:15 PM;1,222;444;300;2,667;0;39;2,313;3,562;3,154;2,639;826;285
Oct 23, 2019;7:30 PM;1,218;451;355;2,761;0;39;2,312;3,549;3,081;2,611;725;288
Oct 23, 2019;7:45 PM;1,220;438;400;2,891;0;39;2,313;3,547;2,991;2,596;600;286
Oct 23, 2019;8:00 PM;1,222;461;410;2,942;0;39;2,313;3,567;2,839;2,525;761;282
Oct 23, 2019;8:15 PM;1,218;416;446;2,954;0;39;2,311;3,564;2,743;2,521;580;281
Oct 23, 2019;8:30 PM;1,221;422;464;2,960;0;39;2,311;3,562;2,592;2,516;412;281
Oct 23, 2019;8:45 PM;1,216;419;502;3,015;0;39;2,308;3,546;2,438;2,498;314;281
Oct 23, 2019;9:00 PM;1,217;427;511;3,098;0;39;2,312;3,520;2,304;2,457;268;283
Oct 23, 2019;9:15 PM;1,218;421;494;3,116;0;39;2,311;3,482;2,187;2,479;148;282
Oct 23, 2019;9:30 PM;1,216;435;489;3,123;0;39;2,310;3,442;2,005;2,510;97;285
Oct 23, 2019;9:45 PM;1,205;432;464;3,098;0;39;2,304;3,416;1,915;2,489;51;285
Oct 23, 2019;10:00 PM;1,208;459;461;2,990;0;39;2,311;3,438;1,746;2,453;215;284
Oct 23, 2019;10:15 PM;1,205;457;463;2,983;0;39;2,305;3,445;1,703;2,409;135;279
Oct 23, 2019;10:30 PM;1,202;437;450;2,927;0;39;2,308;3,458;1,641;2,375;155;279
Oct 23, 2019;10:45 PM;1,202;437;436;2,885;0;39;2,304;3,431;1,522;2,325;128;278
Oct 23, 2019;11:00 PM;1,202;452;415;2,917;0;39;2,313;3,379;1,359;2,272;147;278
Oct 23, 2019;11:15 PM;1,202;427;365;2,859;0;39;2,310;3,353;1,214;2,268;65;281
Oct 23, 2019;11:30 PM;1,201;433;354;2,754;0;39;2,310;3,365;1,152;2,259;44;279
Oct 23, 2019;11:45 PM;1,199;427;327;2,692;0;39;2,311;3,362;1,077;2,236;35;276
Oct 24, 2019;12:00 AM;1,198;426;299;2,617;0;39;2,313;3,337;1,035;2,168;22;278
Oct 24, 2019;12:15 AM;1,197;424;275;2,591;0;39;2,310;3,311;1,013;2,148;57;282
Oct 24, 2019;12:30 AM;1,195;417;281;2,526;0;39;2,309;3,290;1,003;2,140;11;283
Oct 24, 2019;12:45 AM;1,194;413;285;2,432;0;39;2,307;3,303;997;2,137;8;281
Oct 24, 2019;1:00 AM;1,197;410;307;2,338;0;39;2,313;3,275;990;2,090;10;277
Oct 24, 2019;1:15 AM;1,197;412;293;2,259;0;39;2,310;3,254;1,000;2,098;9;282
Oct 24, 2019;1:30 AM;1,197;415;283;2,163;0;39;2,310;3,184;983;2,123;12;281
Oct 24, 2019;1:45 AM;1,196;410;288;2,058;0;39;2,308;3,113;976;2,131;8;282
Oct 24, 2019;2:00 AM;1,200;413;290;2,002;0;39;2,314;3,023;948;2,115;11;281
Oct 24, 2019;2:15 AM;1,202;416;291;1,936;0;39;2,308;2,988;929;2,107;8;282
Oct 24, 2019;2:30 AM;1,200;421;289;1,880;0;39;2,310;2,986;923;2,108;8;281
Oct 24, 2019;2:45 AM;1,200;418;291;1,787;0;39;2,309;2,972;928;2,119;7;280
Oct 24, 2019;3:00 AM;1,201;417;267;1,740;0;39;2,312;2,906;923;2,112;1;279
Oct 24, 2019;3:15 AM;1,200;406;262;1,724;0;39;2,309;2,883;934;2,113;10;278
Oct 24, 2019;3:30 AM;1,202;404;273;1,667;0;39;2,307;2,882;926;2,115;12;277
Oct 24, 2019;3:45 AM;1,200;406;332;1,616;0;39;2,308;2,938;934;2,115;11;281
Oct 24, 2019;4:00 AM;1,200;401;351;1,583;0;39;2,307;3,011;946;2,108;1;279
Oct 24, 2019;4:15 AM;1,200;401;397;1,563;0;39;2,307;3,076;966;2,137;1;281
Oct 24, 2019;4:30 AM;1,201;400;490;1,554;0;39;2,309;3,130;1,027;2,136;1;281
Oct 24, 2019;4:45 AM;1,205;402;562;1,515;0;39;2,311;3,245;1,062;2,127;1;280
Oct 24, 2019;5:00 AM;1,204;401;528;1,471;0;39;2,311;3,360;1,133;2,124;1;280
Oct 24, 2019;5:15 AM;1,207;425;495;1,521;0;39;2,312;3,409;1,153;2,148;3;280
Oct 24, 2019;5:30 AM;1,209;423;525;1,490;0;39;2,314;3,436;1,211;2,165;56;280
Oct 24, 2019;5:45 AM;1,207;403;533;1,466;0;39;2,309;3,465;1,343;2,196;78;280
Oct 24, 2019;6:00 AM;1,215;395;538;1,541;0;39;2,309;3,512;1,615;2,344;58;280
Oct 24, 2019;6:15 AM;1,214;406;510;1,648;0;39;2,307;3,531;1,803;2,392;108;280
Oct 24, 2019;6:30 AM;1,216;415;463;1,736;0;39;2,311;3,556;1,968;2,412;175;281
Oct 24, 2019;6:45 AM;1,216;418;458;1,790;0;39;2,312;3,569;2,103;2,424;378;281
Oct 24, 2019;7:00 AM;1,217;403;457;1,811;0;39;2,304;3,570;2,163;2,459;450;281
Oct 24, 2019;7:15 AM;1,216;422;423;1,806;0;39;2,311;3,572;2,268;2,444;667;283
Oct 24, 2019;7:30 AM;1,217;427;409;1,804;0;39;2,312;3,572;2,291;2,405;845;285
Oct 24, 2019;7:45 AM;1,214;432;375;1,779;3;39;2,311;3,569;2,327;2,431;906;283
Oct 24, 2019;8:00 AM;1,216;465;347;1,803;30;39;2,310;3,580;2,395;2,472;1,060;282
Oct 24, 2019;8:15 AM;1,218;462;380;1,773;89;39;2,312;3,592;2,421;2,497;1,013;280
Oct 24, 2019;8:30 AM;1,219;470;387;1,784;176;39;2,312;3,577;2,416;2,507;971;283
Oct 24, 2019;8:45 AM;1,218;458;422;1,760;307;39;2,311;3,569;2,418;2,506;893;282
Oct 24, 2019;9:00 AM;1,215;458;446;1,680;448;39;2,279;3,576;2,406;2,499;883;281
Oct 24, 2019;9:15 AM;1,212;454;434;1,604;603;39;2,265;3,575;2,411;2,492;916;282
Oct 24, 2019;9:30 AM;1,216;455;394;1,606;770;39;2,264;3,573;2,413;2,492;950;282
Oct 24, 2019;9:45 AM;1,216;454;300;1,534;933;39;2,263;3,576;2,413;2,485;1,030;281
Oct 24, 2019;10:00 AM;1,216;463;316;1,470;1,091;39;2,268;3,568;2,379;2,461;983;284
Oct 24, 2019;10:15 AM;1,216;454;317;1,378;1,257;39;2,309;3,567;2,377;2,461;984;283
Oct 24, 2019;10:30 AM;1,217;448;316;1,301;1,438;39;2,316;3,566;2,383;2,477;926;283
Oct 24, 2019;10:45 AM;1,216;445;283;1,229;1,632;39;2,315;3,562;2,399;2,480;867;283
Oct 24, 2019;11:00 AM;1,221;441;319;1,181;1,833;39;2,314;3,567;2,390;2,446;775;282
Oct 24, 2019;11:15 AM;1,220;434;279;1,170;2,033;39;2,313;3,555;2,390;2,440;736;279
Oct 24, 2019;11:30 AM;1,217;419;372;1,173;2,223;39;2,317;3,551;2,387;2,443;655;282
Oct 24, 2019;11:45 AM;1,218;388;435;1,166;2,378;39;2,317;3,545;2,355;2,459;564;284
Oct 24, 2019;12:00 PM;1,215;391;435;1,144;2,526;39;2,311;3,532;2,304;2,453;260;284
Oct 24, 2019;12:15 PM;1,214;387;478;1,157;2,641;39;2,314;3,517;2,258;2,442;159;285
Oct 24, 2019;12:30 PM;1,215;388;634;1,174;2,738;39;2,313;3,514;2,209;2,377;117;281
Oct 24, 2019;12:45 PM;1,215;393;617;1,171;2,871;39;2,310;3,535;2,148;2,364;147;280
Oct 24, 2019;1:00 PM;1,214;423;586;1,176;2,910;39;2,312;3,558;2,022;2,396;161;280
Oct 24, 2019;1:15 PM;1,216;424;539;1,184;2,908;39;2,307;3,537;1,930;2,406;146;280
Oct 24, 2019;1:30 PM;1,215;411;547;1,238;2,896;39;2,309;3,518;1,871;2,413;120;280
Oct 24, 2019;1:45 PM;1,212;385;628;1,258;2,883;39;2,307;3,496;1,796;2,414;109;281
Oct 24, 2019;2:00 PM;1,213;394;676;1,277;2,865;39;2,309;3,499;1,760;2,359;126;282
Oct 24, 2019;2:15 PM;1,213;406;692;1,314;2,805;39;2,291;3,525;1,736;2,354;125;280
Oct 24, 2019;2:30 PM;1,217;392;638;1,404;2,678;39;2,307;3,540;1,735;2,340;141;279
Oct 24, 2019;2:45 PM;1,215;407;550;1,531;2,530;39;2,306;3,597;1,700;2,340;108;278
Oct 24, 2019;3:00 PM;1,214;413;536;1,573;2,343;39;2,305;3,607;1,624;2,325;101;275
Oct 24, 2019;3:15 PM;1,215;417;529;1,551;2,197;38;2,308;3,619;1,622;2,343;101;273
Oct 24, 2019;3:30 PM;1,215;416;631;1,573;2,007;38;2,309;3,612;1,605;2,353;104;279
Oct 24, 2019;3:45 PM;1,217;409;635;1,581;1,754;38;2,309;3,616;1,622;2,396;104;281
Oct 24, 2019;4:00 PM;1,218;404;635;1,526;1,529;38;2,305;3,612;1,705;2,425;135;280
Oct 24, 2019;4:15 PM;1,217;420;599;1,477;1,287;38;2,309;3,617;1,717;2,426;415;279
Oct 24, 2019;4:30 PM;1,215;415;620;1,422;1,018;38;2,308;3,616;1,752;2,435;692;278
Oct 24, 2019;4:45 PM;1,216;434;667;1,397;745;38;2,306;3,613;1,844;2,443;738;278
Oct 24, 2019;5:00 PM;1,210;420;792;1,398;511;37;2,302;3,614;1,937;2,466;535;277
Oct 24, 2019;5:15 PM;1,212;431;823;1,461;300;36;2,307;3,613;2,015;2,493;570;276
Oct 24, 2019;5:30 PM;1,219;431;833;1,554;143;35;2,306;3,613;2,049;2,490;545;276
Oct 24, 2019;5:45 PM;1,217;419;833;1,735;44;35;2,307;3,622;2,051;2,496;542;276
Oct 24, 2019;6:00 PM;1,220;392;931;1,962;9;37;2,298;3,592;2,063;2,527;560;278
Oct 24, 2019;6:15 PM;1,217;397;1,043;2,180;1;40;2,303;3,593;2,059;2,492;555;285
Oct 24, 2019;6:30 PM;1,221;408;1,062;2,365;0;41;2,304;3,618;2,060;2,475;626;286
Oct 24, 2019;6:45 PM;1,219;413;1,077;2,524;0;43;2,305;3,624;2,048;2,482;714;292
Oct 24, 2019;7:00 PM;1,220;421;1,081;2,698;0;44;2,296;3,616;2,028;2,493;956;296
Oct 24, 2019;7:15 PM;1,219;393;1,083;2,782;0;44;2,303;3,625;1,990;2,488;820;295
Oct 24, 2019;7:30 PM;1,216;392;1,112;2,844;0;42;2,299;3,616;1,924;2,466;658;291
Oct 24, 2019;7:45 PM;1,215;399;1,124;3,042;0;40;2,300;3,587;1,795;2,427;457;289
Oct 24, 2019;8:00 PM;1,216;406;1,122;3,220;0;40;2,303;3,538;1,562;2,388;381;287
Oct 24, 2019;8:15 PM;1,213;405;1,152;3,387;0;40;2,297;3,540;1,352;2,355;219;286
Oct 24, 2019;8:30 PM;1,213;406;1,167;3,483;0;40;2,297;3,539;1,236;2,347;144;283
Oct 24, 2019;8:45 PM;1,213;376;1,165;3,619;0;40;2,292;3,516;1,074;2,328;188;283
Oct 24, 2019;9:00 PM;1,215;400;1,170;3,766;0;39;2,301;3,446;1,011;2,124;254;282
Oct 24, 2019;9:15 PM;1,213;374;1,167;3,938;0;39;2,296;3,384;982;1,984;134;282
Oct 24, 2019;9:30 PM;1,214;372;1,177;4,092;0;39;2,296;3,321;925;1,881;120;283
Oct 24, 2019;9:45 PM;1,212;370;1,176;4,217;0;39;2,295;3,221;882;1,823;64;281
Oct 24, 2019;10:00 PM;1,211;406;1,176;4,217;0;39;2,299;3,172;725;1,783;252;281
Oct 24, 2019;10:15 PM;1,208;391;1,190;4,323;0;39;2,293;3,108;707;1,744;108;280
Oct 24, 2019;10:30 PM;1,207;382;1,204;4,398;0;39;2,299;3,020;693;1,704;80;281
Oct 24, 2019;10:45 PM;1,205;383;1,215;4,466;0;39;2,295;2,828;694;1,697;109;281
Oct 24, 2019;11:00 PM;1,208;400;1,215;4,499;0;39;2,299;2,568;692;1,686;184;278
Oct 24, 2019;11:15 PM;1,204;382;1,203;4,533;0;39;2,282;2,434;692;1,704;86;279
Oct 24, 2019;11:30 PM;1,206;376;1,199;4,563;0;39;2,281;2,414;688;1,694;74;280
Oct 24, 2019;11:45 PM;1,204;385;1,194;4,568;0;39;2,275;2,416;680;1,606;33;279
Oct 25, 2019;12:00 AM;1,201;381;1,173;4,612;0;38;2,288;2,491;655;1,745;77;278
Oct 25, 2019;12:15 AM;1,199;376;1,175;4,611;0;38;2,281;2,496;634;1,763;148;277
Oct 25, 2019;12:30 AM;1,199;366;1,191;4,589;0;38;2,270;2,490;626;1,758;63;277
Oct 25, 2019;12:45 AM;1,201;363;1,188;4,548;0;38;2,264;2,448;621;1,743;24;276
Oct 25, 2019;1:00 AM;1,199;364;1,195;4,573;0;38;2,269;2,413;614;1,739;3;276
Oct 25, 2019;1:15 AM;1,193;365;1,190;4,597;0;38;2,269;2,394;607;1,733;2;277
Oct 25, 2019;1:30 AM;1,200;367;1,170;4,606;0;38;2,266;2,370;605;1,717;3;276
Oct 25, 2019;1:45 AM;1,202;364;1,171;4,720;0;38;2,258;2,285;602;1,696;2;275
Oct 25, 2019;2:00 AM;1,199;367;1,152;4,603;0;38;2,263;2,188;586;1,571;2;275
Oct 25, 2019;2:15 AM;1,201;362;1,121;4,556;0;38;2,253;2,121;581;1,581;2;276
Oct 25, 2019;2:30 AM;1,199;369;1,075;4,514;0;38;2,255;2,107;586;1,585;7;276
Oct 25, 2019;2:45 AM;1,201;366;1,082;4,416;0;38;2,252;2,104;592;1,630;4;276
Oct 25, 2019;3:00 AM;1,202;366;1,114;4,312;0;38;2,263;2,074;590;1,573;4;275
Oct 25, 2019;3:15 AM;1,202;366;1,139;4,183;0;38;2,265;2,061;591;1,614;3;274
Oct 25, 2019;3:30 AM;1,200;370;1,166;4,100;0;38;2,261;2,081;593;1,630;2;271
Oct 25, 2019;3:45 AM;1,201;366;1,195;4,054;0;38;2,258;2,169;590;1,639;2;274
Oct 25, 2019;4:00 AM;1,203;361;1,224;3,980;0;38;2,255;2,249;594;1,667;1;274
Oct 25, 2019;4:15 AM;1,201;363;1,225;3,951;0;38;2,256;2,246;597;1,674;1;274
Oct 25, 2019;4:30 AM;1,203;363;1,202;3,959;0;38;2,257;2,280;599;1,698;0;277
Oct 25, 2019;4:45 AM;1,204;361;1,197;3,999;0;39;2,254;2,396;606;1,729;0;278
Oct 25, 2019;5:00 AM;1,207;359;1,228;3,968;0;39;2,251;2,548;618;1,754;0;279
Oct 25, 2019;5:15 AM;1,206;360;1,238;3,955;0;39;2,260;2,687;629;1,826;0;279
Oct 25, 2019;5:30 AM;1,207;358;1,249;3,988;0;39;2,262;2,740;636;1,924;0;277
Oct 25, 2019;5:45 AM;1,207;356;1,260;4,114;0;39;2,259;2,893;645;2,025;1;277
Oct 25, 2019;6:00 AM;1,211;352;1,287;4,264;0;39;2,249;3,006;657;2,098;1;277
Oct 25, 2019;6:15 AM;1,212;354;1,304;4,310;0;39;2,267;3,171;699;2,138;1;276
Oct 25, 2019;6:30 AM;1,212;364;1,315;4,403;0;39;2,270;3,260;735;2,195;3;277
Oct 25, 2019;6:45 AM;1,211;385;1,322;4,427;0;39;2,273;3,301;777;2,212;85;276
Oct 25, 2019;7:00 AM;1,215;353;1,341;4,402;0;40;2,271;3,364;787;2,270;273;277
Oct 25, 2019;7:15 AM;1,215;361;1,343;4,461;0;40;2,277;3,400;813;2,334;397;279
Oct 25, 2019;7:30 AM;1,217;357;1,348;4,444;0;41;2,275;3,417;813;2,351;441;282
Oct 25, 2019;7:45 AM;1,213;354;1,334;4,500;3;42;2,274;3,415;835;2,372;532;284
Oct 25, 2019;8:00 AM;1,216;358;1,343;4,512;31;43;2,273;3,380;912;2,400;742;284
Oct 25, 2019;8:15 AM;1,220;372;1,339;4,537;89;43;2,288;3,384;929;2,392;698;286
Oct 25, 2019;8:30 AM;1,218;377;1,328;4,594;219;44;2,288;3,407;916;2,349;681;288
Oct 25, 2019;8:45 AM;1,220;354;1,332;4,536;419;45;2,289;3,393;874;2,342;602;290
Oct 25, 2019;9:00 AM;1,220;380;1,335;4,491;626;45;2,282;3,277;823;2,236;643;288
Oct 25, 2019;9:15 AM;1,218;373;1,351;4,423;877;46;2,278;3,184;792;2,218;580;292
Oct 25, 2019;9:30 AM;1,216;364;1,365;4,285;1,169;46;2,279;3,144;751;2,223;590;294
Oct 25, 2019;9:45 AM;1,220;370;1,397;4,235;1,476;47;2,277;3,125;742;2,203;507;292
Oct 25, 2019;10:00 AM;1,222;397;1,422;4,207;1,797;47;2,292;3,125;754;2,427;619;303
Oct 25, 2019;10:15 AM;1,220;369;1,435;4,188;2,071;48;2,293;3,098;752;2,433;552;298
Oct 25, 2019;10:30 AM;1,221;363;1,436;4,206;2,314;49;2,289;3,083;758;2,393;530;298
Oct 25, 2019;10:45 AM;1,219;363;1,451;4,264;2,556;48;2,284;3,031;758;2,361;425;295
